VolcanoID,V_Name,Country,Region,Subregion,Latitude,Longitude,PEI,H_active,VEI_Holoce,hazard,class,risk
284137,Daikoku,Japan,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,21.324,144.193999999999,1,0,No confirmed eruptions,,U-NHHR,
284138,Unnamed,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,21.0,142.9,1,0,No confirmed eruptions,,U-NHHR,
284139,Unnamed,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,20.3,143.199999999999,1,0,No confirmed eruptions,,U-NHHR,
284140,Farallon de Pajaros,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,20.538,144.895999999999,1,1,2,1.0,,1.0
284141,Ahyi,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,20.42,145.03,1,1,0,,U-HHR,
284142,Supply Reef,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,20.1299999999999,145.099999999999,1,1,0,,U-HHR,
284143,Maug Islands,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,20.02,145.22,1,0,No confirmed eruptions,,U-NHHR,
284150,Asuncion,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,19.6709999999999,145.406,1,1,2,,U-HHR,
284160,Agrigan,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,18.77,145.669999999999,1,1,4,,U-HHR,
284170,Pagan,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,18.1299999999999,145.8,1,1,4,3.0,,1.0
284180,Alamagan,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,17.6,145.83,1,0,4,,U-HR,
284190,Guguan,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,17.3069999999999,145.845,1,1,2,,U-HHR,
284191,Zealandia Bank,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,16.8799999999999,145.849999999999,1,0,No confirmed eruptions,,U-NHHR,
284192,Sarigan,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,16.7079999999999,145.78,1,0,No confirmed eruptions,,U-NHHR,
284193,South Sarigan Seamount,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,16.5799999999999,145.78,1,1,3,,U-HHR,
284200,Anatahan,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,16.35,145.669999999999,1,1,3,3.0,,1.0
284201,East Diamante,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,15.93,145.669999999999,2,0,No confirmed eruptions,,U-NHHR,
284202,Ruby,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,15.6199999999999,145.569999999999,2,1,0,,U-HHR,
284210,Esmeralda Bank,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,15.0,145.25,2,0,No confirmed eruptions,,U-NHHR,
284211,NW Rota-1,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,14.601,144.775,2,1,0,,U-HHR,
284220,Forecast Seamount,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,13.4,143.919999999999,2,0,No confirmed eruptions,,U-NHHR,
284230,Seamount X,United States,Japan Taiwan Marianas,Izu Volcano and Mariana Islands,13.25,144.02,2,0,No confirmed eruptions,,U-NHHR,
285010,Oshima-Oshima,Japan,Japan Taiwan Marianas,Hokkaido,41.50699999999991,139.371,2,1,4,,U-HHR,
285011,E-san,Japan,Japan Taiwan Marianas,Hokkaido,41.802,141.169999999999,3,1,3,,U-HHR,
285020,Komaga-take,Japan,Japan Taiwan Marianas,Hokkaido,42.061,140.681,5,1,5,3.0,,3.0
285030,Usu,Japan,Japan Taiwan Marianas,Hokkaido,42.540999999999904,140.842999999999,5,1,5,3.0,,3.0
285031,Niseko,Japan,Japan Taiwan Marianas,Hokkaido,42.88,140.63,4,0,Unknown VEI,,U-HR,
285032,Yotei,Japan,Japan Taiwan Marianas,Hokkaido,42.82999999999991,140.815,4,0,Unknown VEI,,U-HR,
285034,Kuttara,Japan,Japan Taiwan Marianas,Hokkaido,42.48899999999991,141.163,5,1,1,,U-HHR,
285040,Shikotsu,Japan,Japan Taiwan Marianas,Hokkaido,42.688,141.38,6,1,5,3.0,,3.0
285041,Rishiri,Japan,Japan Taiwan Marianas,Hokkaido,45.18,141.25,3,0,Unknown VEI,,U-HR,
285050,Tokachi,Japan,Japan Taiwan Marianas,Hokkaido,43.415999999999904,142.69,3,1,3,3.0,,2.0
285060,Daisetsu,Japan,Japan Taiwan Marianas,Hokkaido,43.661,142.858,3,1,Unknown VEI,,U-HHR,
285061,Nipesotsu-Maruyama,Japan,Japan Taiwan Marianas,Hokkaido,43.453,143.036,3,1,2,,U-HHR,
285062,Shikaribetsu Group,Japan,Japan Taiwan Marianas,Hokkaido,43.31199999999991,143.096,3,0,No confirmed eruptions,,U-NHHR,
285070,Akan,Japan,Japan Taiwan Marianas,Hokkaido,43.384,144.013,3,1,4,1.0,,1.0
285080,Kutcharo,Japan,Japan Taiwan Marianas,Hokkaido,43.60799999999991,144.443,4,0,Unknown VEI,,U-HR,
285081,Mashu,Japan,Japan Taiwan Marianas,Hokkaido,43.572,144.561,4,0,6,3.0,,3.0
285082,Rausudake,Japan,Japan Taiwan Marianas,Hokkaido,44.076,145.122,3,1,4,3.0,,2.0
285083,Tenchozan,Japan,Japan Taiwan Marianas,Hokkaido,44.04399999999991,145.086,1,0,No confirmed eruptions,,U-NHHR,
285090,Shiretoko-Iozan,Japan,Japan Taiwan Marianas,Hokkaido,44.133,145.161,2,1,2,1.0,,1.0
290010,Tomariyama [Golovnin],Japan - administered by Russia,Kuril Islands,Kuril Islands,43.844,145.503999999999,2,1,1,,U-HHR,
290020,Raususan [Mendeleev],Japan - administered by Russia,Kuril Islands,Kuril Islands,43.97899999999991,145.733,2,1,1,,U-HHR,
290021,Ruruidake [Smirnov],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.454,146.139,2,0,No confirmed eruptions,,U-NHHR,
290030,Chachadake [Tiatia],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.353,146.252,2,1,4,2.0,,1.0
290040,Berutarubesan [Berutarube],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.462,146.931999999999,2,0,No confirmed eruptions,,U-NHHR,
290041,Moekeshiwan [Lvinaya Past],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.60799999999991,146.994,2,0,6,,U-HR,
290050,Etorofu-Atsonupuri [Atsonupuri],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.808,147.131,2,1,2,,U-HHR,
290060,Nishihitokappuyama [Bogatyr Ridge],Japan - administered by Russia,Kuril Islands,Kuril Islands,44.83299999999991,147.342,2,0,No confirmed eruptions,,U-NHHR,
290061,Unnamed,Japan - administered by Russia,Kuril Islands,Kuril Islands,45.03,147.208,2,0,No confirmed eruptions,,U-NHHR,
290070,Etorofu-Yakeyama [Grozny Group],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.012,147.871,2,1,2,2.0,,1.0
290072,Odamoisan [Tebenkov],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.026,147.922,1,0,No confirmed eruptions,,U-NHHR,
290080,Sashiusudake [Baransky],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.1,148.019,2,1,1,,U-HHR,
290090,Chirippusan [Chirip],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.338,147.919999999999,2,1,2,,U-HHR,
290091,Rucharuyama [Golets-Tornyi Group],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.25,148.349999999999,2,0,No confirmed eruptions,,U-NHHR,
290100,Moyorodake [Medvezhia],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.389,148.837999999999,2,1,2,1.0,,1.0
290110,Rakkibetsudake [Demon],Japan - administered by Russia,Kuril Islands,Kuril Islands,45.5,148.849999999999,2,0,No confirmed eruptions,,U-NHHR,
290111,Ivao Group,Russia,Kuril Islands,Kuril Islands,45.77,149.68,2,0,No confirmed eruptions,,U-NHHR,
290112,Rudakov,Russia,Kuril Islands,Kuril Islands,45.88,149.83,2,0,No confirmed eruptions,,U-NHHR,
290113,Tri Sestry,Russia,Kuril Islands,Kuril Islands,45.93,149.919999999999,2,0,No confirmed eruptions,,U-NHHR,
290120,Kolokol Group,Russia,Kuril Islands,Kuril Islands,46.042,150.05,2,1,3,1.0,,1.0
290130,Unnamed,Russia,Kuril Islands,Kuril Islands,46.1,150.5,2,0,No confirmed eruptions,,U-NHHR,
290150,Chirpoi,Russia,Kuril Islands,Kuril Islands,46.52499999999991,150.875,2,1,4,2.0,,1.0
290160,Unnamed,Russia,Kuril Islands,Kuril Islands,46.46999999999991,151.28,2,1,0,,U-HHR,
290161,Milne,Russia,Kuril Islands,Kuril Islands,46.82,151.78,2,0,No confirmed eruptions,,U-NHHR,
290170,Goriaschaia Sopka,Russia,Kuril Islands,Kuril Islands,46.82999999999991,151.75,2,1,3,1.0,,1.0
290180,Zavaritzki Caldera(s),Russia,Kuril Islands,Kuril Islands,46.92499999999991,151.949999999999,2,1,3,,U-HHR,
290190,Prevo Peak,Russia,Kuril Islands,Kuril Islands,47.02,152.12,2,1,3,,U-HHR,
290191,Urataman,Russia,Kuril Islands,Kuril Islands,47.11999999999991,152.25,2,0,No confirmed eruptions,,U-NHHR,
290200,Ketoi,Russia,Kuril Islands,Kuril Islands,47.35,152.474999999999,2,1,2,,U-HHR,
290210,Ushishur,Russia,Kuril Islands,Kuril Islands,47.52,152.8,2,1,4,,U-HHR,
290211,Srednii,Russia,Kuril Islands,Kuril Islands,47.6,152.919999999999,2,0,No confirmed eruptions,,U-NHHR,
290220,Rasshua,Russia,Kuril Islands,Kuril Islands,47.77,153.02,2,1,3,,U-HHR,
290230,Unnamed,Russia,Kuril Islands,Kuril Islands,48.07999999999991,153.33,2,1,0,,U-HHR,
290240,Sarychev Peak,Russia,Kuril Islands,Kuril Islands,48.09199999999991,153.199999999999,2,1,4,3.0,,2.0
290250,Raikoke,Russia,Kuril Islands,Kuril Islands,48.292,153.25,2,1,4,,U-HHR,
290260,Chirinkotan,Russia,Kuril Islands,Kuril Islands,48.97999999999991,153.479999999999,1,1,2,1.0,,1.0
290270,Ekarma,Russia,Kuril Islands,Kuril Islands,48.95799999999991,153.93,1,1,2,,U-HHR,
290290,Sinarka,Russia,Kuril Islands,Kuril Islands,48.875,154.175,2,1,4,3.0,,2.0
290300,Kharimkotan,Russia,Kuril Islands,Kuril Islands,49.11999999999991,154.508,2,1,5,3.0,,2.0
290310,Tao-Rusyr Caldera(s),Russia,Kuril Islands,Kuril Islands,49.35,154.699999999999,2,1,6,,U-HHR,
290320,Nemo Peak,Russia,Kuril Islands,Kuril Islands,49.57,154.807999999999,2,1,2,,U-HHR,
290331,Shirinki,Russia,Kuril Islands,Kuril Islands,50.2,154.979999999999,2,0,No confirmed eruptions,,U-NHHR,
290340,Fuss Peak,Russia,Kuril Islands,Kuril Islands,50.27,155.25,2,1,3,,U-HHR,
290350,Karpinsky Group,Russia,Kuril Islands,Kuril Islands,50.13,155.37,2,1,1,,U-HHR,
290360,Chikurachki,Russia,Kuril Islands,Kuril Islands,50.325,155.458,2,1,4,2.0,,1.0
290370,Vernadskii Ridge,Russia,Kuril Islands,Kuril Islands,50.54999999999991,155.97,2,0,No confirmed eruptions,,U-NHHR,
290380,Ebeko,Russia,Kuril Islands,Kuril Islands,50.68,156.02,2,1,2,2.0,,1.0
290390,Alaid,Russia,Kuril Islands,Kuril Islands,50.85799999999991,155.55,2,1,4,2.0,,1.0
300001,Mashkovtsev,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.1,156.72,2,0,No confirmed eruptions,,U-NHHR,
300010,Kambalny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.29999999999991,156.87,2,0,Unknown VEI,,U-HR,
300020,Koshelev,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.35699999999991,156.75,2,1,3,,U-HHR,
300021,Yavinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.57,156.599999999999,2,0,Unknown VEI,,U-HR,
300022,Diky Greben,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.45,156.97,2,0,Unknown VEI,,U-HR,
300023,Kurile Lake,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.45,157.12,2,0,7,,U-HR,
300030,Ilyinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.49,157.199999999999,2,1,5,,U-HHR,
300040,Zheltovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.57,157.323,2,1,5,,U-HHR,
300041,Kell,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.64999999999991,157.349999999999,2,0,No confirmed eruptions,,U-NHHR,
300042,Belenkaya,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.75,157.27,2,0,No confirmed eruptions,,U-NHHR,
300050,Ksudach,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.79999999999991,157.53,2,1,6,,U-HHR,
300051,Ozernoy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,51.88,157.38,2,0,No confirmed eruptions,,U-NHHR,
300052,Olkoviy Volcanic Group,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.02,157.53,2,0,No confirmed eruptions,,U-NHHR,
300053,Khodutka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.063,157.703,2,0,5,,U-HR,
300054,Piratkovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.113,157.848999999999,2,0,No confirmed eruptions,,U-NHHR,
300055,Ostanets,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.146,157.322,2,0,No confirmed eruptions,,U-NHHR,
300056,Otdelniy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.21999999999991,157.428,2,0,No confirmed eruptions,,U-NHHR,
300057,Golaya,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.26299999999991,157.787,2,0,No confirmed eruptions,,U-NHHR,
300058,Asacha,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.35499999999991,157.827,2,0,No confirmed eruptions,,U-NHHR,
300059,Visokiy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.43,157.93,2,0,No confirmed eruptions,,U-NHHR,
300060,Mutnovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.453,158.194999999999,2,1,3,1.0,,1.0
300070,Gorely,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.558,158.03,2,1,3,1.0,,1.0
300080,Opala,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.54299999999991,157.335,2,1,5,,U-HHR,
300081,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.57,157.02,2,0,No confirmed eruptions,,U-NHHR,
300082,Tolmachev Dol,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.63,157.58,2,0,4,,U-HR,
300083,Vilyuchik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.7,158.28,2,0,2,,U-HR,
300084,Barkhatnaya Sopka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.823,158.27,2,0,Unknown VEI,,U-HR,
300085,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.92,158.52,5,0,No confirmed eruptions,,U-NHHR,
300086,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.88,158.3,5,0,No confirmed eruptions,,U-NHHR,
300087,Bolshe-Bannaya,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,52.89999999999991,157.78,2,0,No confirmed eruptions,,U-NHHR,
300090,Koryaksky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.32,158.687999999999,3,1,3,3.0,,2.0
300100,Avachinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.255,158.83,3,1,5,3.0,,2.0
300110,Dzenzursky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.637,158.922,2,0,No confirmed eruptions,,U-NHHR,
300120,Zhupanovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.59,159.146999999999,2,1,2,1.0,,1.0
300121,Veer,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.75,158.449999999999,2,0,2,,U-HR,
300122,Kostakan,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.82999999999991,158.05,2,0,3,1.0,,1.0
300123,Bakening,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.905,158.069999999999,2,0,3,,U-HR,
300124,Zavaritsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.905,158.384999999999,2,0,4,,U-HR,
300125,Akademia Nauk,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,53.97999999999991,159.449999999999,2,1,3,,U-HHR,
300130,Karymsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.04999999999991,159.449999999999,2,1,6,2.0,,1.0
300140,Maly Semiachik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.13,159.669999999999,2,1,4,2.0,,1.0
300150,Bolshoi Semiachik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.32,160.02,2,0,Unknown VEI,,U-HR,
300160,Taunshits,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.53,159.8,2,0,Unknown VEI,,U-HR,
300170,Uzon,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.5,159.97,2,0,Unknown VEI,,U-HR,
300180,Kikhpinych,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.487,160.252999999999,2,1,4,2.0,,1.0
300190,Krasheninnikov,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.593,160.273,2,1,4,2.0,,1.0
300200,Kronotsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.753,160.526999999999,2,1,2,,U-HHR,
300201,Schmidt,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.92,160.63,2,0,No confirmed eruptions,,U-NHHR,
300210,Gamchen,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.97299999999991,160.702,2,0,Unknown VEI,,U-HR,
300220,Komarov,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.031999999999904,160.72,2,0,0,,U-HR,
300221,Vysoky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.07,160.77,2,0,0,,U-HR,
300230,Kizimen,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.13,160.319999999999,2,1,5,,U-HHR,
300232,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.92,161.75,2,0,No confirmed eruptions,,U-NHHR,
300240,Tolbachik,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.82999999999991,160.33,2,1,4,2.0,,1.0
300241,Udina,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.755,160.526999999999,2,0,No confirmed eruptions,,U-NHHR,
300242,Zimina,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.862,160.603,2,0,No confirmed eruptions,,U-NHHR,
300250,Bezymianny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.978,160.586999999999,2,1,5,3.0,,2.0
300251,Kamen,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.02,160.592999999999,2,0,No confirmed eruptions,,U-NHHR,
300260,Kliuchevskoi,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.057,160.638,2,1,4,2.0,,1.0
300261,Ushkovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.07,160.47,2,1,2,,U-HHR,
300270,Shiveluch,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.65299999999991,161.36,2,1,5,3.0,,2.0
300271,Piip,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.42,167.33,2,0,Unknown VEI,,U-HR,
300272,Khangar,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,54.75,157.38,2,1,6,,U-HHR,
300273,Cherpuk Group,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.54999999999991,157.47,2,0,Unknown VEI,,U-HR,
300280,Ichinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.68,157.729999999999,2,1,5,,U-HHR,
300290,Maly Payalpan,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.82,157.979999999999,2,0,No confirmed eruptions,,U-NHHR,
300300,Bolshoi Payalpan,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.88,157.78,2,0,No confirmed eruptions,,U-NHHR,
300310,Plosky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.2,158.47,2,0,No confirmed eruptions,,U-NHHR,
300320,Akhtang,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.43,158.65,2,0,No confirmed eruptions,,U-NHHR,
300330,Kozyrevsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.57999999999991,158.38,2,0,No confirmed eruptions,,U-NHHR,
300340,Romanovka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,55.64999999999991,158.8,2,0,No confirmed eruptions,,U-NHHR,
300350,Uksichan,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.07999999999991,158.38,2,0,No confirmed eruptions,,U-NHHR,
300360,Bolshoi-Kekuknaysky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.46999999999991,157.8,2,0,3,,U-HR,
300370,Kulkev,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.36999999999991,158.37,2,0,No confirmed eruptions,,U-NHHR,
300380,Geodesistoy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.32999999999991,158.669999999999,2,0,No confirmed eruptions,,U-NHHR,
300390,Anaun,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.32,158.83,2,0,No confirmed eruptions,,U-NHHR,
300400,Krainy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.36999999999991,159.03,2,0,No confirmed eruptions,,U-NHHR,
300410,Kekurny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.39999999999991,158.849999999999,2,0,No confirmed eruptions,,U-NHHR,
300420,Eggella,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.57,158.52,2,0,No confirmed eruptions,,U-NHHR,
300430,Unnamed,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.82,158.949999999999,2,0,No confirmed eruptions,,U-NHHR,
300440,Verkhovoy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.52,159.53,2,0,No confirmed eruptions,,U-NHHR,
300450,Alney-Chashakondzha,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.7,159.65,2,1,3,,U-HHR,
300460,Cherny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.82,159.669999999999,2,0,No confirmed eruptions,,U-NHHR,
300470,Pogranychny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.85,159.8,2,0,No confirmed eruptions,,U-NHHR,
300480,Zaozerny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.88,159.949999999999,2,0,No confirmed eruptions,,U-NHHR,
300490,Bliznets,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,56.96999999999991,159.78,2,0,No confirmed eruptions,,U-NHHR,
300500,Kebeney,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.1,159.93,2,0,No confirmed eruptions,,U-NHHR,
300510,Fedotych,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.13,160.4,2,0,No confirmed eruptions,,U-NHHR,
300511,Shisheika,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.14999999999991,161.08,2,0,Unknown VEI,,U-HR,
300512,Terpuk,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.2,159.83,2,0,Unknown VEI,,U-HR,
300520,Sedankinsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.27,160.08,2,0,Unknown VEI,,U-HR,
300530,Leutongey,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.29999999999991,159.83,2,0,No confirmed eruptions,,U-NHHR,
300540,Tuzovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.32,159.97,2,0,No confirmed eruptions,,U-NHHR,
300550,Gorny Institute,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.32999999999991,160.199999999999,2,0,0,,U-HR,
300551,Kinenin,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.35,160.97,2,0,4,,U-HR,
300552,Bliznetsy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.35,161.37,2,0,1,,U-HR,
300560,Titila,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.39999999999991,160.099999999999,2,0,Unknown VEI,,U-HR,
300570,Mezhdusopochny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.46999999999991,160.25,2,0,No confirmed eruptions,,U-NHHR,
300580,Shishel,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.45,160.37,2,0,No confirmed eruptions,,U-NHHR,
300590,Elovsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.54999999999991,160.53,2,0,4,,U-HR,
300600,Alngey,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.7,160.4,2,0,No confirmed eruptions,,U-NHHR,
300610,Uka,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.7,160.58,2,0,No confirmed eruptions,,U-NHHR,
300620,Kaileney,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.79999999999991,160.669999999999,2,0,No confirmed eruptions,,U-NHHR,
300630,Plosky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.82999999999991,160.25,2,0,No confirmed eruptions,,U-NHHR,
300640,Bely,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.88,160.53,2,0,No confirmed eruptions,,U-NHHR,
300650,Nylgimelkin,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,57.96999999999991,160.65,2,0,Unknown VEI,,U-HR,
300660,Snezhniy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.02,160.8,2,0,No confirmed eruptions,,U-NHHR,
300670,Iktunup,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.07999999999991,160.77,2,0,No confirmed eruptions,,U-NHHR,
300671,Spokoiny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.13,160.819999999999,2,0,Unknown VEI,,U-HR,
300680,Ostry,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.18,160.819999999999,2,0,Unknown VEI,,U-HR,
300690,Snegovoy,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.2,160.97,2,0,No confirmed eruptions,,U-NHHR,
300700,Severny,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.28,160.87,2,0,Unknown VEI,,U-HR,
300710,Iettunup,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.39999999999991,161.08,2,0,No confirmed eruptions,,U-NHHR,
300720,Voyampolsky,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,58.36999999999991,160.62,2,0,No confirmed eruptions,,U-NHHR,
302010,Sikhote-Alin,Russia,Kamchatka and Mainland Asia,Russia (southeastern),47.0,137.5,5,0,No confirmed eruptions,,U-NHHR,
302030,Udokan Plateau,Russia,Kamchatka and Mainland Asia,Russia (southeastern),56.28,117.77,2,0,Unknown VEI,,U-HR,
